case_id,run_arm,gen_model,lang,contract_arm,band_config,replicate,prob_failure_passed,level_true,is_boundary,band_lo,band_hi,band_crosses_threshold,level_lo,level_hi,S_mean,S_std,S_q_high,incomplete_turn,reissued,n_numeric_tokens,n_prob_claims,prob_cited_pct,prob_drift_pp,prob_exact,err_prob,err_band,band_kind,err_level,level_said,levels_mentioned,err_ungrounded,err_ungrounded_raw,n_ungrounded_raw,ungrounded_detail,ungrounded_raw_detail,explanation,prob_claims_pct,case_kind,weather_also_failed,fixed_message_exact,fixed_message_contains,err_rule2,n_numeric_leaked,err_numeric_leak,n_fabricated,err_fabricated_risk,fabricated_detail,sem_equiv
dep-wide-p0405-es-r2,A,claude-sonnet-5,es,deployed,wide,2,0.405,HIGH,True,,,False,,,0.6815,0.11,0.8624,False,False,18.0,3.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"**Estado actual — Riesgo de deslizamiento**
📍 Ubicación: lat 5.0703, lon -75.5138 | 🕒 2025-11-14 15:00 UTC

**Condiciones meteorológicas actuales:**
- Temperatura: 17.8 °C
- Precipitación: 64.8 mm
- Humedad: 75.0 %
- Viento: 9.2 km/h

**Resultado de la simulación de riesgo (modelo jacobi_rainfall_forced_v3, horizonte 24h, 1000 simulaciones):**
- Probabilidad de falla (riesgo): **40.5 %**
- Saturación media del suelo: 0.6815 (± 0.11)
- Saturación en percentil alto: 0.8624
- Probabilidad media de peligro (hazard): 38.07 %
- **Nivel de alerta: 🔴 HIGH**

⚠️ El nivel de alerta actual (**HIGH**) coincide con tu umbral configurado. Esto indica una probabilidad considerable de falla del talud dado el nivel de precipitación y saturación estimada del suelo en las últimas horas.

Voy a enviarte un reporte de voz con esta alerta, ya que tu umbral configurado es HIGH y se ha alcanzado.",40.5000|86.2400|38.0700,fidelity,,,,,,,,,,
dep-wide-p0405-es-r3,A,claude-sonnet-5,es,deployed,wide,3,0.405,HIGH,True,,,False,,,0.6815,0.11,0.8624,True,False,1.0,1.0,40.5,0.0,True,False,True,omitted,False,HIGH,HIGH,False,False,0.0,,,"[tool_call] send_voice_report({""alert_level"": ""HIGH"", ""risk_probability"": 0.405, ""message_summary"": ""Riesgo ALTO de deslizamiento por lluvia intensa y alta saturación del suelo""})",40.5000,fidelity,,,,,,,,,,
ext-narr-p0405-es-r1,A,claude-sonnet-5,es,extended,narrow,1,0.405,HIGH,True,0.395,0.415,True,MEDIUM,HIGH,0.6815,0.02,0.7144,False,False,18.0,5.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"**Condiciones actuales (15:00 UTC, 14 nov 2025):**
- Temperatura: 17.8 °C
- Precipitación: 64.8 mm
- Humedad relativa: 75.0 %
- Viento: 9.2 km/h

**Resultado de la simulación de riesgo (Jacobi, forzada por lluvia — modelo v3, 1000 simulaciones, horizonte 24h):**
- Probabilidad de falla (deslizamiento): **40.5 %** (IC: 39.5–41.5 %)
- Saturación media del suelo: 68.2 % (± 2.0 %), percentil alto: 71.4 %
- Probabilidad de peligro media: 38.1 %
- **Nivel de alerta: HIGH**

⚠️ Este nivel coincide con el umbral configurado en tu perfil (HIGH), por lo que se activa la condición de alerta. Es importante recalcar que esto es un resultado de simulación probabilística, no una predicción determinística: representa una estimación de riesgo bajo las condiciones de lluvia y saturación actuales, sujeta a incertidumbre.

Dado que el nivel de alerta coincide con tu umbral configurado, ¿quieres que envíe el reporte de voz ahora, o prefieres que espere al siguiente ciclo (cada 6 horas)?",40.5000|41.5000|2.0000|71.4000|38.1000,fidelity,,,,,,,,,,
ext-narr-p0405-es-r2,A,claude-sonnet-5,es,extended,narrow,2,0.405,HIGH,True,0.395,0.415,True,MEDIUM,HIGH,0.6815,0.02,0.7144,False,False,23.0,7.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas** (15:00 UTC, 2025-11-14):
- Temperatura: 17.8 °C
- Precipitación: 64.8 mm
- Humedad relativa: 75.0 %
- Viento: 9.2 km/h

**Simulación de riesgo** (modelo `jacobi_rainfall_forced_v3`, horizonte 24 h, 1000 simulaciones):
- Probabilidad de falla (deslizamiento): **40.5 %** (rango 39.5–41.5 %)
- Saturación media del suelo: 68.2 % (σ = 2.0 %, percentil alto: 71.4 %)
- Probabilidad de peligro promedio: 38.1 %
- **Nivel de alerta: ALTO**

### Interpretación
La combinación de precipitación reciente elevada (64.8 mm) y una saturación del suelo cercana al 68–71 % está impulsando una probabilidad de falla del orden del 40 % en las próximas 24 horas. Este resultado corresponde al nivel **ALTO**, que coincide con tu umbral de alerta configurado.

⚠️ Importante: esto es una estimación probabilística de apoyo a la decisión, no una predicción determinista. No indica que un deslizamiento vaya a ocurrir con certeza, sino que las condiciones actuales son propicias para un riesgo elevado.

Dado que se alcanzó tu umbral configurado (ALTO), ¿quieres que envíe un reporte de voz ahora mismo con esta información?",40.5000|41.5000|2.0000|71.4000|38.1000|71.0000|40.0000,fidelity,,,,,,,,,,
ext-narr-p0405-es-r3,A,claude-sonnet-5,es,extended,narrow,3,0.405,HIGH,True,0.395,0.415,True,MEDIUM,HIGH,0.6815,0.02,0.7144,False,False,20.0,6.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — 5.0703, -75.5138

**Condiciones meteorológicas actuales** (15:00 UTC):
- 🌡️ Temperatura: 17.8 °C
- 🌧️ Precipitación: 64.8 mm
- 💧 Humedad relativa: 75.0 %
- 💨 Viento: 9.2 km/h

**Resultado de la simulación de riesgo** (modelo `jacobi_rainfall_forced_v3`, horizonte de 24 h, 1000 simulaciones):
- **Nivel de alerta: 🔴 ALTO (HIGH)**
- Probabilidad de falla: **40.5 %** (intervalo estimado: 39.5 % – 41.5 %)
- Saturación media del suelo: **0.682** (± 0.02)
- Saturación en percentil alto: 0.714
- Probabilidad media de peligro (hazard): 38.1 %

### Interpretación
La precipitación acumulada (64.8 mm) combinada con una saturación del suelo cercana al 68 % está generando un nivel de riesgo **ALTO**, que coincide exactamente con tu umbral de alerta configurado. Esto es un indicador probabilístico de decisión, no una predicción determinística de que ocurrirá un deslizamiento — refleja que las condiciones actuales son favorables para inestabilidad del terreno en las próximas 24 horas.

⚠️ Dado que el nivel de alerta ALTO coincide con tu umbral configurado",40.5000|39.5000|41.5000|71.4000|38.1000|68.0000,fidelity,,,,,,,,,,
ext-wide-p0405-es-r1,A,claude-sonnet-5,es,extended,wide,1,0.405,HIGH,True,0.345,0.465,True,MEDIUM,HIGH,0.6815,0.11,0.8624,False,False,16.0,8.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas (15:00 UTC)**
- Temperatura: 17.8 °C
- Precipitación: 64.8 mm
- Humedad relativa: 75.0 %
- Viento: 9.2 km/h

**Simulación de riesgo (modelo Jacobi forzado por lluvia, v3)**
- Probabilidad de falla: **40.5 %** (rango 34.5 % – 46.5 %)
- Saturación media del suelo: 0.68 ± 0.11 (percentil alto: 0.86)
- Probabilidad de peligro (hazard): 38.1 %
- **Nivel de alerta: ALTO (HIGH)**

### Interpretación
La precipitación reciente (64.8 mm) ha elevado significativamente la saturación estimada del suelo, lo que se traduce en una probabilidad de falla cercana al 40 % en las próximas 24 horas. Esto corresponde a un nivel de alerta **ALTO**, que coincide con el umbral configurado para tu ubicación.

⚠️ Esto es una herramienta de apoyo a la decisión basada en simulación estocástica, no una predicción determinística. No sustituye la evaluación de un geólogo o de las autoridades locales de gestión de riesgo.

Dado que el nivel de alerta configurado (HIGH) se ha alcanzado, ¿quieres que te envíe el reporte de voz ahora mismo?",40.5000|34.5000|46.5000|68.0000|11.0000|86.0000|38.1000|40.0000,fidelity,,,,,,,,,,
ext-wide-p0405-es-r2,A,claude-sonnet-5,es,extended,wide,2,0.405,HIGH,True,0.345,0.465,True,MEDIUM,HIGH,0.6815,0.11,0.8624,False,False,16.0,6.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas actuales** (15:00 UTC):
- 🌧️ Precipitación: 64.8 mm
- 🌡️ Temperatura: 17.8 °C
- 💧 Humedad relativa: 75.0%
- 💨 Viento: 9.2 km/h

**Simulación de riesgo (modelo Jacobi forzado por lluvia, v3)**:
- Probabilidad de falla (24h): **40.5%** (intervalo: 34.5%–46.5%)
- Saturación media del suelo: 68.2% (± 11.0)
- Saturación en percentil alto: 86.2%
- Probabilidad de peligro media: 38.1%
- **Nivel de alerta: HIGH** 🔴

### Interpretación

Con una precipitación acumulada elevada (64.8 mm) y una saturación media del suelo cercana al 68%, el modelo estima una",40.5000|34.5000|46.5000|86.2000|38.1000|68.0000,fidelity,,,,,,,,,,
ext-wide-p0405-es-r3,A,claude-sonnet-5,es,extended,wide,3,0.405,HIGH,True,0.345,0.465,True,MEDIUM,HIGH,0.6815,0.11,0.8624,False,False,16.0,7.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas (15:00 UTC):**
- Temperatura: 17.8 °C
- Precipitación: 64.8 mm
- Humedad relativa: 75.0 %
- Viento: 9.2 km/h

**Simulación de riesgo (modelo Jacobi forzado por lluvia, v3):**
- Probabilidad de falla (24h): **40.5 %** (intervalo: 34.5 % – 46.5 %)
- Saturación media del suelo: 68.15 % (± 11 %, percentil alto: 86.24 %)
- Probabilidad de peligro media: 38.07 %
- **Nivel de alerta: HIGH** 🔴

### Interpretación
La precipitación acumulada (64.8 mm) junto con una saturación de suelo estimada por encima del 68 % está generando un nivel de riesgo **HIGH**, que coincide con tu umbral de alerta configurado. Esto significa que las condiciones actuales son consistentes con un escenario de riesgo elevado de deslizamiento en tu ubicación, aunque no representa una predicción determinística de que un evento vaya a ocurrir.

Dado que se alcanzó tu umbral configurado (HIGH), ¿quieres que envíe el reporte de voz ahora mismo, o prefieres que solo quede registrado?",40.5000|34.5000|46.5000|11.0000|86.2400|38.0700|68.0000,fidelity,,,,,,,,,,
ext-cros-p0405-es-r1,A,claude-sonnet-5,es,extended,crossing,1,0.405,HIGH,True,0.37,0.44,True,MEDIUM,HIGH,0.6815,0.075,0.8049,False,False,22.0,5.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH|MEDIUM,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — su ubicación (5.0703, -75.5138)

**Condiciones meteorológicas actuales** (14 nov 2025, 15:00 UTC):
- Precipitación: **64.8 mm**
- Temperatura: 17.8 °C
- Humedad relativa: 75.0 %
- Viento: 9.2 km/h

**Resultado de la simulación de riesgo** (modelo Jacobi forzado por lluvia, v3, horizonte 24 h, 1000 simulaciones):
- Probabilidad de falla del talud: **40.5 %** (intervalo 37.0–44.0 %)
- Saturación media del suelo: **68.2 %** (± 7.5 %), con el percentil alto llegando a ~80.5 %
- Probabilidad de peligro promedio: 38.1 %
- **Nivel de alerta: HIGH** ⚠️

### Interpretación
La precipitación acumulada reciente es considerable (64.8 mm) y ha elevado la saturación del suelo a un nivel medio-alto. La simulación estima que hay una probabilidad cercana al 40 % de que se supere el umbral de falla del talud en las próximas 24 horas, dado el estado actual de humedad del suelo. Esto **no es una predicción determinística** de que ocurrirá un deslizamiento, sino una estimación probabilística basada en el estado actual de saturación y el forzamiento por lluvia.

El nivel de alerta calculado (**HIGH**) coincide con su umbral configurado (**HIGH**), por lo que esta condición activa el criterio de notificación que usted definió.

¿Desea que envíe un reporte de voz con esta alerta ahora mismo?",40.5000|44.0000|80.5000|38.1000|40.0000,fidelity,,,,,,,,,,
ext-cros-p0405-es-r2,A,claude-sonnet-5,es,extended,crossing,2,0.405,HIGH,True,0.37,0.44,True,MEDIUM,HIGH,0.6815,0.075,0.8049,False,False,21.0,7.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — su ubicación (5.0703, -75.5138)

**Condiciones meteorológicas actuales** (15:00 UTC):
- 🌡️ Temperatura: 17.8 °C
- 🌧️ Precipitación: 64.8 mm
- 💧 Humedad relativa: 75.0 %
- 💨 Viento: 9.2 km/h

**Simulación de riesgo** (modelo `jacobi_rainfall_forced_v3`, horizonte 24 h, 1000 simulaciones):
- **Nivel de alerta: 🔴 ALTO**
- Probabilidad de falla: **40.5 %** (intervalo: 37–44 %)
- Saturación media del suelo: 68.2 % (± 7.5 %)
- Percentil alto de saturación (q_high): 80.5 %
- Probabilidad media de peligro (hazard): 38.1 %

### Interpretación
La precipitación acumulada reciente (64.8 mm) combinada con una saturación de suelo ya elevada (~68 %, con posibilidad de llegar a >80 % en el escenario más desfavorable) está empujando la probabilidad de falla por encima del 40 %. Esto **coincide con su umbral de alerta configurado (ALTO)**, por lo que el sistema activa la señal correspondiente.

⚠️ Esto es una herramienta de apoyo a la decisión basada en simulación estocástica, **no una predicción determinística**. No sustituye la evaluación de un geotécnico ni las alertas oficiales de defensa civil.

¿Desea que le envíe el reporte de voz correspondiente a esta alerta (tiene la opción activada), o prefiere que revise la tendencia horaria antes de emitirlo?",40.5000|44.0000|80.5000|38.1000|68.0000|80.0000|40.0000,fidelity,,,,,,,,,,
ext-cros-p0405-es-r3,A,claude-sonnet-5,es,extended,crossing,3,0.405,HIGH,True,0.37,0.44,True,MEDIUM,HIGH,0.6815,0.075,0.8049,False,False,23.0,6.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas** (lat 5.0703, lon -75.5138 · 15:00 UTC):
- Temperatura: 17.8 °C
- Precipitación: 64.8 mm
- Humedad relativa: 75.0 %
- Viento: 9.2 km/h

**Simulación de riesgo** (modelo `jacobi_rainfall_forced_v3`, horizonte 24 h, 1000 simulaciones):
- Probabilidad de falla (deslizamiento): **40.5 %** (IC: 37.0 % – 44.0 %)
- Saturación media del suelo: 68.2 % (± 7.5 %), con percentil alto (q95) en 80.5 %
- Probabilidad de peligro media: 38.1 %
- **Nivel de alerta: HIGH** ⚠️

### Interpretación
El nivel de alerta calculado (**HIGH**) coincide con tu umbral configurado (**HIGH**), por lo que esta condición amerita atención. La precipitación reciente (64.8 mm) combinada con una saturación de suelo ya elevada (~68 %, con posibilidad de alcanzar ~80 % en el percentil alto) sugiere una condición de riesgo significativa, aunque no determinística: hay aproximadamente 4 de cada 10 escenarios simulados en los que se supera el umbral de falla en las próximas 24 horas.

Esto es apoyo a la decisión, no una predicción certera — te recomiendo mantener monitoreo activo y considerar medidas preventivas si tienes personas o infraestructura en zonas de pendiente cercanas.

¿Quieres que te envíe un reporte de voz con esta alerta ahora mismo?",40.5000|37.0000|44.0000|80.5000|38.1000|68.0000,fidelity,,,,,,,,,,
dep-narr-p0405-en-r1,A,claude-sonnet-5,en,deployed,narrow,1,0.405,HIGH,True,,,False,,,0.6815,0.02,0.7144,False,False,23.0,8.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
| Metric | Value |
|---|---|
| Temperature | 17.8 °C |
| Precipitation | 64.8 mm |
| Humidity | 75.0% |
| Wind speed | 9.2 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Failure probability | 0.405 (40.5%) |
| Mean soil saturation | 0.682 (σ = 0.020) |
| Saturation, high quantile | 0.714 |
| Mean hazard probability | 0.381 |
| **Alert level** | **HIGH** |

### Interpretation
Recent precipitation (64.8 mm) combined with elevated soil saturation (~68%, trending toward 71% in the upper quantile) is producing a **HIGH** alert-level output from the simulation, with a modeled 24-hour failure probability of ~40%. This is decision-support output from a stochastic model, not a deterministic forecast — actual outcomes depend on evolving rainfall and local terrain factors not captured here.

Your configured alert threshold is also **HIGH**, so this reading meets your notification criterion. Would you like me to send a voice report now, or continue monitoring per your standard 6-hour reporting cycle?",40.5000|40.5000|68.2000|2.0000|71.4000|38.1000|71.0000|40.0000,fidelity,,,,,,,,,,
dep-narr-p0405-en-r2,A,claude-sonnet-5,en,deployed,narrow,2,0.405,HIGH,True,,,False,,,0.6815,0.02,0.7144,False,False,22.0,4.0,40.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"Here's the current situation at your location (lat 5.0703, lon -75.5138):

**Current weather (as of 2025-11-14 15:00 UTC)**
- Temperature: 17.8°C
- Precipitation: 64.8 mm
- Humidity: 75.0%
- Wind speed: 9.2 km/h

**Landslide risk simulation (Jacobi rainfall-forced model, 1000 runs, 24h horizon)**
- Failure probability: **40.5%**
- Mean soil saturation: 0.6815 (± 0.02 std)
- 95th-percentile saturation: 0.7144
- Hazard probability (mean): 38.1%
- **Alert level: HIGH**

This alert level matches — and triggers — your configured threshold (HIGH). The combination of substantial recent precipitation (64.8 mm) and elevated mean soil saturation (~68%) is driving the model's probability of slope failure up over the next 24 hours.

This is a probabilistic estimate from a simulation model, not a deterministic forecast — treat it as decision support alongside official local advisories, not as a certainty.

Would you like me to send a voice alert now given the HIGH threshold has been reached, or would you prefer to just monitor for now?",40.5000|71.4400|38.1000|68.0000,fidelity,,,,,,,,,,
